asv_id	Taxon	Confidence
f83ae5d2d357acf57d5e91951392a160	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.759027716458685
fc6622c636a5210293fb2873fc4761d9	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;g_;s_	0.985605812375769
86f1248ee4ea85afd8c5b67cc1b04d4c	k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Paraburkholderia;s_	0.999470897206929
1c7845cb469ffc9537055d27a1054b88	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_	0.989990026484351
6ea8228cb56f8a62f932f0e613bca40e	k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillales Family X. Incertae Sedis;g_Thermicanus;s_aegyptius	0.999999995424886
b189339c3edfb6b775d32f62b7d952dd	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_	0.999999924166524
988214d80ff589ef4b8d17624fe300ce	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_batumici	0.855801120927227
4d32c433af9104413a6d0e85aa240c0d	k_Bacteria;p_Actinobacteria;c_Actinomycetia;o_;f_;g_;s_	0.98412539655974
c5d89d59ea2012e0bccf7a47f3b9a10b	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Aurantimonadaceae;g_Aureimonas;s_altamirensis	0.767887943243121
b1ca7f0a22480c6cf48fc8523e4336a0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_;g_;s_	0.727014518912412
530813cb44462e344f1d95aa565c7b45	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.725079111552359
238ba78516f666cb2b29854f9a5bb2eb	k_Bacteria;p_Actinobacteria;c_Actinomycetia;o_Micrococcales;f_Microbacteriaceae;g_Leucobacter;s_	0.986906867892848
7911816f5e81f650f769aba0d5c708cb	k_Bacteria;p_Cyanobacteria;c_Cyanobacteria;o_;f_;g_;s_	0.998701239156861
0d03e80d457afe8f95a242690f2448e1	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.712840019087223
530f95a487a62a2c587656db22682959	k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Paenibacillus;s_	0.99999987402631
adf8882d5fd60155f03f9a52e900d32d	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Chromatiaceae;g_Pararheinheimera;s_	0.734510769428978
2d0712afd7b33d6a862366a8f98c39a4	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.764343219684694
a85cccd8d15008d5e4054817d64ff645	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.704365184294049
3eb8abd97bf0440e452437030feb953b	k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Geobacillus;s_stearothermophilus	0.98447237262001
229cc738905c1196f22e695969e56221	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.766104250447894
c4766eaeb8b48f90a57bc0dc8185e2b6	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.706346891485409
c879c6a58d071e0914b0d3f16a0ad032	k_Bacteria;p_Actinobacteria;c_Actinomycetia;o_Micrococcales;f_Microbacteriaceae;g_Leucobacter;s_	0.994283640687016
e0f311bd2548138f79712a57007d29fa	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_;f_;g_;s_	0.720985990338654
56bde454092279f47b556883d5909620	k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_	0.999999999992269
9ff46635653f27646870df89890ef93c	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_batumici	0.781200488402569
d6efd2da2728fd74ded268122ee05036	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_echinoides	0.71008532528186
b4248592f18e50d266d78b6dddf95aba	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.746348014929979
48248d39fe1679dba037ab8ecd224260	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.758865940273665
d3e3d75fe7dee9af0999c67321245a43	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_batumici	0.804430981874397
9a68b936857dcf4617a3fde4ccb7b41d	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.808331830575496
263ee794791b2bf9061272c114192967	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Myroides;s_	0.999999999573245
7aab703332258f6b5a0bd9aec19e8a8f	k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Oxalobacteraceae;g_;s_	0.773131710995315
